nid,type,language,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,vid,revision_uid,title,body,teaser,log,revision_timestamp,format,name,picture,data,path,field_mp3['0']['fid'],field_mp3['0']['uid'],field_mp3['0']['filename'],field_mp3['0']['filepath'],field_mp3['0']['filemime'],field_mp3['0']['filesize'],field_mp3['0']['status'],field_mp3['0']['timestamp'],field_mp3['0']['list'],field_mp3['0']['data'],field_artiste['0']['value'],field_ordre['0']['value'],field_article['0']['nid'],field_compositeur['0']['value'],field_genre['0']['value'],field_langue['0']['value'],_workflow,taxonomy['2']['61'],taxonomy['2']['114'],taxonomy['2']['126'],taxonomy['tags']['3'],taxonomy['tags']['4'],menu['link_title'],menu['mlid'],menu['plid'],menu['menu_name'],menu['weight'],menu['module'],menu['expanded'],menu['hidden'],menu['has_children'],menu['customized'],menu['parent_depth_limit'],taxonomy['2']['113'],taxonomy['2']['55'],taxonomy['2']['57'],taxonomy['2']['124'],taxonomy['2']['54'],taxonomy['2']['79'],taxonomy['2']['125'],field_langue['1']['value'],taxonomy['2']['52'],taxonomy['2']['50'],taxonomy['2']['53'],taxonomy['2']['48'],taxonomy['2']['58'],taxonomy['2']['63'],field_mp3['0'],taxonomy['2']['51'],taxonomy['2']['62'],field_mp3['0']['data']['description'],field_genre['1']['value']
239,corpus,,3,1,1260641567,1389890723,0,0,0,0,0,0,239,0,Cours de russe,"<p>Flexidisc soviétique, année inconnue</p>","<p>Flexidisc soviétique, année inconnue</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:42 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/series/track-cours-de-russe,1443,13,12_cours_de_russe.mp3,sites/default/files/corpus/12_cours_de_russe.mp3,audio/mpeg,2231819,1,1331743308,1,NULL,Assimil',NULL,NULL,Gauthier Tassart,77,160,3,,,,tutoriel,russe,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
242,corpus,,3,1,1260641374,1389890723,0,0,0,0,0,0,242,0,Didgeridoo,"<p>Chant aborigène australien, extrait de <em>Les Voix du monde : une anthologie des expressions vocales</em>, 1996</p>","<p>Chant aborigène australien, extrait de <em>Les Voix du monde : une anthologie des expressions vocales</em>, 1996</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:43 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-didgeridoo,121,3,Didjeridoo.mp3,sites/default/files/corpus//Didjeridoo.mp3,,0,1,1259260603,1,NULL,Aborigène Arnhem Land,NULL,NULL,NULL,108,172,3,,,,Musique,langue aborigène,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
243,corpus,,3,1,1260641374,1389890723,0,0,0,0,0,0,243,0,Discours de Hynkel,"<p>Charlie Chaplin, extrait du film <em>Le Dictateur</em>, 1940</p>","<p>Charlie Chaplin, extrait du film <em>Le Dictateur</em>, 1940</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:44 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-discours-de-hynkel,122,3,Discours_de_Hynkel.mp3,sites/default/files/corpus//Discours_de_Hynkel.mp3,,0,1,1259260604,1,NULL,Charlie Chaplin,NULL,NULL,NULL,128,171,3,,,,Film,inconnue,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,125,,,,,,,,,,,,
244,corpus,,3,1,1260641456,1389890723,0,0,0,0,0,0,244,0,J'ai des positions politiques,"<p>Claude Levi-Strauss et Georges Charbonnier, extrait de l'émission <em>Grands Entretiens</em>, France Culture, 1959</p>","<p>Claude Levi-Strauss et Georges Charbonnier, extrait de l'émission <em>Grands Entretiens</em>, France Culture, 1959</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:44 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-jai-des-positions-politiques,123,3,Jai_des_positions_politiques.mp3,sites/default/files/corpus//Jai_des_positions_politiques.mp3,,0,1,1259260604,1,NULL,Claude Lévi-Strauss,NULL,NULL,Frédéric Danos,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
247,corpus,,3,1,1260641373,1389890723,0,0,0,0,0,0,247,0,L'an 35 de mes années,"<p>Extrait de la série <em>Histoire(s) du cinéma</em> de Jean-Luc Godard, 1988-1998</p>","<p>Extrait de la série <em>Histoire(s) du cinéma</em> de Jean-Luc Godard, 1988-1998</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:45 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-lan-35-de-mes-annees,126,3,Lan_35_de_mes_ann8ees.mp3,sites/default/files/corpus//Lan_35_de_mes_ann8ees.mp3,,0,1,1259260606,1,NULL,NULL,NULL,NULL,NULL,128,130,4,,,,Film,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
249,corpus,,3,1,1260641373,1389890723,0,0,0,0,0,0,249,0,Enfant Ernesto,"<p>Olivier Straub, Nadette Thinus, Raymond Gérard, extrait du film <em>En rachâchant </em>de Jean-Marie Straub et Danièle Huillet, 1982</p>","<p>Olivier Straub, Nadette Thinus, Raymond Gérard, extrait du film <em>En rachâchant </em>de Jean-Marie Straub et Danièle Huillet, 1982</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:46 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/melodies/track-enfant-ernesto,1213,4,lenfant_ernesto_1.mp3,sites/default/files/corpus/lenfant_ernesto_1.mp3,audio/mpeg,1608149,1,1297080912,1,NULL,Straub-Huillet,NULL,NULL,Couturier,128,130,3,,114,,Film,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
250,corpus,,3,1,1260641453,1389890723,0,0,0,0,0,0,250,0,La garde à vue,"<p>Philippe Bilger, extrait de l'émission <em>Les Matins de France Culture,</em> 2009</p>","<p>Philippe Bilger, extrait de l'émission <em>Les Matins de France Culture,</em> 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:47 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-la-garde-vue,129,3,La_Garde_a_vue.mp3,sites/default/files/corpus//La_Garde_a_vue.mp3,,0,1,1259260607,1,NULL,Philippe Bilger,NULL,NULL,Grégory Castéra,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
251,corpus,,3,1,1260641370,1389890723,0,0,0,0,0,0,251,0,La journée nationale du bégaiement,"<p>Extrait d'un sujet diffusé sur France Info, 2007</p>","<p>Extrait d'un sujet diffusé sur France Info, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:47 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-la-journee-nationale-du-begaiement,130,3,La_journee_nationale_du_begaiement.mp3,sites/default/files/corpus//La_journee_nationale_du_begaiement.mp3,,0,1,1259260608,1,NULL,Journaliste,NULL,NULL,NULL,96,130,3,,,,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
253,corpus,,3,1,1260641372,1389890723,0,0,0,0,0,0,253,0,Le premier signal,"<p>Extrait du disque <em>147 heures avec Apollo 8</em>, 1968</p>","<p>Extrait du disque <em>147 heures avec Apollo 8</em>, 1968</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:48 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/indexations/track-le-premier-signal,132,3,Le_premier_signal.mp3,sites/default/files/corpus//Le_premier_signal.mp3,,0,1,1259260609,1,NULL,Commentateur,NULL,NULL,NULL,96,130,3,,,,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,53,,,,,,,,
258,corpus,,3,1,1260641455,1389890723,0,0,0,0,0,0,258,0,Lowie me disait,"<p>Claude Levi-Strauss et Georges Charbonnier, extrait des <em>Grands Entretiens</em>, France Culture, 1959</p>","<p>Claude Levi-Strauss et Georges Charbonnier, extrait des <em>Grands Entretiens</em>, France Culture, 1959</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:52 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-lowie-me-disait,137,3,Lowie_me_disait.mp3,sites/default/files/corpus//Lowie_me_disait.mp3,,0,1,1259260612,1,NULL,Claude Lévi-Strauss,NULL,NULL,Frédéric Danos,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
260,corpus,,3,1,1260641371,1389890723,0,0,0,0,0,0,260,0,Justice for the miners,"<p>Discours d'un mineur gréviste, extrait du disque&nbsp;<em>Shoulder to Shoulder</em>, 1985</p>","<p>Discours d'un mineur gréviste, extrait du disque&nbsp;<em>Shoulder to Shoulder</em>, 1985</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:54 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-justice-miners,139,3,Mineur_en_greve.mp3,sites/default/files/corpus//Mineur_en_greve.mp3,,0,1,1259260614,1,NULL,Mineur,NULL,NULL,NULL,90,133,3,,,,Discours,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
261,corpus,,3,1,1260641456,1389890723,0,0,0,0,0,0,261,0,Mon père,"<p>Charles Pennequin, extrait d'une lecture au Centre Pompidou, 2000</p>","<p>Charles Pennequin, extrait d'une lecture au Centre Pompidou, 2000</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:54 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-mon-pere,140,3,Mon_pere.mp3,sites/default/files/corpus//Mon_pere.mp3,,0,1,1259260615,1,NULL,Charles Pennequin,NULL,NULL,NULL,70,130,3,,,,poésie,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,50,,,,,,,,,
262,corpus,,3,1,1260641328,1389890723,0,0,0,0,0,0,262,0,Nécrologie,"<p>Scène de maison de retraite, enregistrement personnel de Gauthier Tassart, 2007</p>","<p>Scène de maison de retraite, enregistrement personnel de Gauthier Tassart, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:55 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/repetitions/track-necrologie,1259,4,necrologie.mp3,sites/default/files/corpus/necrologie.mp3,audio/mpeg,4052163,1,1297081031,1,NULL,Retraité,NULL,NULL,Gauthier Tassart,68,130,3,,,,quotidien,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,79,,,,,,,,,,,,,
263,corpus,,3,1,1260641371,1389890723,0,0,0,0,0,0,263,0,Ni putes ni soumises,"<p>Manifestation, enregistrement personel de Frédéric Danos, 2003</p>","<p>Manifestation, enregistrement personel de Frédéric Danos, 2003</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:56 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-ni-putes-ni-soumises,142,3,Ni_putes.mp3,sites/default/files/corpus//Ni_putes.mp3,,0,1,1259260616,1,NULL,Manifestantes,NULL,NULL,Frédéric Danos,139,130,3,,,,slogan,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
1366,corpus,fr,4,1,1296743481,1389890752,0,1,0,0,0,0,1366,0,A for atom,"<p>Lecture de <em>Atomic Alphabet</em> par Chris Burden, 1982</p>","<p>Lecture de <em>Atomic Alphabet</em> par Chris Burden, 1982</p>",,1389890752,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/series/track-atom,1042,4,atomic_alphabet.mp3,sites/default/files/corpus/atomic_alphabet.mp3,audio/mpeg,1250791,1,1297063792,1,NULL,Chris Burden,NULL,NULL,NULL,73,133,3,,,,lecture,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
1365,corpus,fr,4,1,1296743335,1389890752,0,1,0,0,0,0,1365,0,Petite leçon d'argot,"<p>Extrait de l'émission <em>Champ libre</em>, Télévision Suisse Romande, 1966</p>","<p>Extrait de l'émission <em>Champ libre</em>, Télévision Suisse Romande, 1966</p>",,1389890752,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/series/track-petite-lecon-dargot,1275,4,petite_lecon_d_argot.mp3,sites/default/files/corpus/petite_lecon_d_argot.mp3,audio/mpeg,4500454,1,1297081052,1,NULL,NULL,NULL,NULL,NULL,94,130,3,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
267,corpus,,3,1,1260641458,1389890723,0,0,0,0,0,0,267,0,Numérotation en coréen,"<p>Enregistrement personnel d'Erik Bullot pour le film <em>Glossolalie</em>, 2005</p>","<p>Enregistrement personnel d'Erik Bullot pour le film <em>Glossolalie</em>, 2005</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:36:59 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/series/track-numerotation-en-coreen,146,3,Numeration_en_coreen.mp3,sites/default/files/corpus//Numeration_en_coreen.mp3,,0,1,1259260619,1,NULL,Récitant,NULL,NULL,Gauthier Tassart,77,166,3,,,,tutoriel,coréen,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
274,corpus,,3,1,1260641457,1389890723,0,0,0,0,0,0,274,0,Basket of biscuits,"<p>Test radio, extrait d'un enregistrement pour le film <em>Tongue Twisters</em> d'Érik Bullot, 2007</p>","<p>Test radio, extrait d'un enregistrement pour le film <em>Tongue Twisters</em> d'Érik Bullot, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:37:27 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/melodies/track-basket-biscuits,1313,4,test_radio_02_1.mp3,sites/default/files/corpus/test_radio_02_1.mp3,audio/mpeg,3458684,1,1297081143,1,NULL,NULL,NULL,NULL,NULL,95,133,3,,114,,Message,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,79,,,,,,,,,,,,,
275,corpus,,3,1,1260641455,1389890723,0,0,0,0,0,0,275,0,Un croc de boucher,"<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>","<p>Dominique de Villepin, extrait d'une déclaration à la presse en marge du procès Clearstream, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 19:37:28 +0100.,1389890723,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/cadences/track-un-croc-de-boucher,154,3,Un_Croc_de_boucher.mp3,sites/default/files/corpus//Un_Croc_de_boucher.mp3,,0,1,1259260648,1,NULL,Dominique de Villepin,NULL,NULL,Frédéric Danos,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,55,,,54,,125,,,,,,,,,,,,
1070,corpus,fr,4,1,1276881902,1389890739,0,0,0,0,0,0,1070,0,Les résidus de Dan Graham,"<p>Pierre-Yves Macé, montage à partir d'une interview de Dan Graham, 2009</p>","<p>Pierre-Yves Macé, montage à partir d'une interview de Dan Graham, 2009</p>",Importerad by corpus importation module by admin | 2010-06-18 19:25:00 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-les-residus-de-dan-graham,943,4,graham_residus.mp3,sites/default/files/corpus/graham_residus.mp3,audio/mpeg,180799,1,1276881903,1,NULL,NULL,2,NULL,NULL,131,133,4,,,,interview,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
850,corpus,,1,1,1260641508,1389890731,0,0,0,0,0,0,850,0,06 13 45 14 53,"<p>Anne-James Chaton, extrait de la performance <em>Le Plasticien</em>, 2008</p>","<p>Anne-James Chaton, extrait de la performance <em>Le Plasticien</em>, 2008</p>",Importerad by corpus importation module by nicolas | 2009-11-27 10:53:27 +0100.,1389890731,1,root,,"a:1:{s:13:""form_build_id"";s:37:""form-4a55450f0d5a7c67c3d6fcfc0a9490d8"";}",corpus/saturations/track-06-13-45-14-53,729,1,06_13_14_55_43.mp3,sites/default/files/corpus/06_13_14_55_43.mp3,,0,1,1259315608,1,NULL,Anne James Chaton,NULL,NULL,NULL,72,130,3,,,,performance,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,50,,,,,,,,,
1071,corpus,fr,4,1,1276881905,1389890739,0,0,0,0,0,0,1071,0,"Will you promise right now, Dad ?","<p>David Hasselhoff, extrait d'une vidéo postée sur YouTube, années 2000</p>","<p>David Hasselhoff, extrait d'une vidéo postée sur YouTube, années 2000</p>",Importerad by corpus importation module by admin | 2010-06-18 19:25:04 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-will-you-promise-right-now-dad,944,4,hasselhoff.mp3,sites/default/files/corpus/hasselhoff.mp3,audio/mpeg,1023506,1,1276881906,1,NULL,David Hasselhoff,14,NULL,Frédéric Danos,95,133,3,,,,Message,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1072,corpus,fr,4,1,1276881909,1389890739,0,0,0,0,0,0,1072,0,Mortacrédit',"<p>Lecture de Céline par un russe non francophone, extrait d'un enregistrement personnel de Cédric Anglaret, années 2000</p>","<p>Lecture de Céline par un russe non francophone, extrait d'un enregistrement personnel de Cédric Anglaret, années 2000</p>",Importerad by corpus importation module by admin | 2010-06-18 19:25:07 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-mortacredit,945,4,lecture_mortacredit.mp3,sites/default/files/corpus/lecture_mortacredit.mp3,audio/mpeg,984853,1,1276881910,1,NULL,NULL,25,NULL,Cédric Anglaret,73,130,3,,,,lecture,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1073,corpus,fr,4,1,1276881912,1389890739,0,0,0,0,0,0,1073,0,Tchic tchic dah (générique),"<p>Nicolas Rollet, extrait d'un enregistrement personnel de Nicolas Rollet, 1985</p>","<p>Nicolas Rollet, extrait d'un enregistrement personnel de Nicolas Rollet, 1985</p>",Importerad by corpus importation module by admin | 2010-06-18 19:25:11 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-tchic-tchic-dah-generique,946,4,mini_rollet.mp3,sites/default/files/corpus/mini_rollet.mp3,audio/mpeg,61156,1,1276881913,1,NULL,Nicolas Rollet,10,NULL,Pierre-Yves Macé,68,130,2,,,,quotidien,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1074,corpus,fr,4,1,1276882105,1389890739,0,0,0,0,0,0,1074,0,"Le côté, l'enfance","<p>Patrick Modiano, extrait de l'émission <em>Un Siècle d’écrivain</em>, France 3, 1996</p>","<p>Patrick Modiano, extrait de l'émission <em>Un Siècle d’écrivain</em>, France 3, 1996</p>",Importerad by corpus importation module by admin | 2010-06-18 19:28:24 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-le-cote-lenfance,1461,13,29_modiano_enfance.mp3,sites/default/files/corpus/29_modiano_enfance.mp3,audio/mpeg,2513941,1,1331743322,1,NULL,Patrick Mondiano,22,NULL,Pierre-Yves Macé,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1089,corpus,fr,4,1,1277036342,1389890740,0,1,0,0,0,0,1089,0,A few words to sing,"<p>&nbsp;Luisa Castellani, extrait de <em>Sequenza III</em> de Luciano Berio, 1998</p>","<p>&nbsp;Luisa Castellani, extrait de <em>Sequenza III</em> de Luciano Berio, 1998</p>",,1389890740,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-few-words-sing,961,4,1-03_Sequenza_III_for_female_voice-01.mp3,sites/default/files/corpus/1-03_Sequenza_III_for_female_voice-01.mp3,audio/mpeg,1339092,1,1277036332,1,NULL,Berio,15,1839,Pierre-Yves,108,154,3,,,,Musique,italien,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1076,corpus,fr,4,1,1276882109,1389890739,0,0,0,0,0,0,1076,0,Montage 2,"<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>","<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>",Importerad by corpus importation module by admin | 2010-06-18 19:28:27 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-montage-2,949,4,montage2.mp3,sites/default/files/corpus/montage2.mp3,audio/mpeg,1528189,1,1276882109,1,NULL,NULL,7,NULL,Pierre-Yves Macé,179,152,4,,,,montage,diverses,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1077,corpus,fr,4,1,1276882110,1389890739,0,0,0,0,0,0,1077,0,Montage 3,"<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>","<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>",Importerad by corpus importation module by admin | 2010-06-18 19:28:29 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-montage-3,950,4,montage3.mp3,sites/default/files/corpus/montage3.mp3,audio/mpeg,1538638,1,1276882110,1,NULL,NULL,19,NULL,Pierre-Yves Macé,179,152,4,,,,montage,diverses,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1078,corpus,fr,4,1,1276882111,1389890739,0,0,0,0,0,0,1078,0,Montage 4,"<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>","<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>",Importerad by corpus importation module by admin | 2010-06-18 19:28:31 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-montage-4,951,4,montage_nettoyage.mp3,sites/default/files/corpus/montage_nettoyage.mp3,audio/mpeg,1646272,1,1276882112,1,NULL,NULL,4,NULL,Pierre-Yves Macé,179,152,4,,,,montage,diverses,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1079,corpus,fr,4,1,1276882113,1389890739,0,0,0,0,0,0,1079,0,Montage 5,"<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>","<p>Pierre-Yves Macé, montage de documents issus du corpus <em>Résidus</em> de l'Encyclopédie de la parole, 2009</p>",Importerad by corpus importation module by admin | 2010-06-18 19:28:32 +0200.,1389890739,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-montage-5,952,4,montage_nettoyage_inverse.mp3,sites/default/files/corpus/montage_nettoyage_inverse.mp3,audio/mpeg,759162,1,1276882114,1,NULL,NULL,16,NULL,Pierre-Yves Macé,179,152,4,,,,montage,diverses,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
